"ID","rownumber","x","y","productivity","rugg","pop"
21339,1,1.25,10.25,0.0523279122569646,2193.1173,225540.931445122
21340,2,1.25,10.75,0.016834097885123,446.289125,130927.251504898
21341,3,1.25,11.25,0.0124645742017716,275.2412725,46092.2984390259
21413,4,1.75,6.25,0.042975395164609,0,531671.682637513
21414,5,1.75,6.75,0.0325669204732319,289.5054375,981271.389505625
21415,6,1.75,7.25,0.0143650481445362,473.237575,519975.873344421
21416,7,1.75,7.75,0.00744518260977173,473.947775,206737.97353363
21417,8,1.75,8.25,0.00236545984073077,141.27174,151989.134044647
21418,9,1.75,8.75,0,127.25765,111809.103679657
21419,10,1.75,9.25,0.00176625207436985,342.740375,114856.204418182
21420,11,1.75,9.75,0.0207711843257962,501.179025,219039.66557312
21421,12,1.75,10.25,0.0133202402198814,387.565025,142345.459022522
21422,13,1.75,10.75,0.00441000906775962,411.52965,124097.478103638
21423,14,1.75,11.25,0,705.978375,64502.4993387721
21494,15,2.25,6.75,0.0295188577011834,102.7541145,1002538.83959198
21495,16,2.25,7.25,0.0375950848737684,726.7188,646434.826793194
21496,17,2.25,7.75,0.0172872733850753,440.45370325,196870.64528656
21497,18,2.25,8.25,0.00606228322864847,188.02775,181826.043557167
21498,19,2.25,8.75,0.00214765857361055,140.759965,114697.789848328
21499,20,2.25,9.25,0,257.7457,122981.963504791
21500,21,2.25,9.75,0,94.737605,126387.658693314
21501,22,2.25,10.25,0.00571968528474121,221.53701,131849.043279648
21502,23,2.25,10.75,0.0311680691750889,203.7642475,88873.7489528656
21503,24,2.25,11.25,0.0116096340575966,122.9985625,161977.203924179
21573,25,2.75,6.75,0.0743236971606524,20.250725,1347567.33517909
21574,26,2.75,7.25,0.0236897452111203,609.96715,444322.579605103
21575,27,2.75,7.75,0,880.15555,195842.428356171
21576,28,2.75,8.25,0.000270354697270753,427.0568125,171872.107593536
21577,29,2.75,8.75,0.0146481204563844,412.284875,143040.333395004
21578,30,2.75,9.25,0.0657511955182173,135.7476375,361740.504001617
21579,31,2.75,9.75,0.029920128337112,280.2145,115045.217212677
21580,32,2.75,10.25,0.0288737369678017,266.2972425,125203.543848038
21581,33,2.75,10.75,0,116.7582,86882.0203475952
21582,34,2.75,11.25,0.0198618411113821,350.49325,165747.467581749
21583,35,2.75,11.75,0,633.914045,65047.1770305634
21584,36,2.75,12.25,0,514.85031,70692.5551776886
21659,37,3.25,9.75,0.00998742684200302,807.138175,123527.215185165
21660,38,3.25,10.25,0.00118091889054174,483.8399,155541.171016693
21661,39,3.25,10.75,0,454.282025,90297.711063385
21662,40,3.25,11.25,0,457.733375,134349.998968124
21663,41,3.25,11.75,0.0432759620175488,617.915025,182040.235301971
21739,42,3.75,10.75,0,298.024325,85488.6372432709
